# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
Middle East,electricity,solar,PV_storage,2045,0.402370282097817
Pakistan,electricity,solar,PV_storage,2045,0.38163922003283
Russia,electricity,solar,PV_storage,2045,0.191418037053158
South Africa,electricity,solar,PV_storage,2045,0.405935276415726
South America_Northern,electricity,solar,PV_storage,2045,0.357326612824949
South America_Southern,electricity,solar,PV_storage,2045,0.353769135995369
South Asia,electricity,solar,PV_storage,2045,0.374534913460729
South Korea,electricity,solar,PV_storage,2045,0.30756358446782
Southeast Asia,electricity,solar,PV_storage,2045,0.349461478467306
Taiwan,electricity,solar,PV_storage,2045,0.293938911236694
Argentina,electricity,solar,PV_storage,2045,0.342292339676733
Colombia,electricity,solar,PV_storage,2045,0.321694882934408
USA,electricity,solar,PV,2050,0.300000418913827
Africa_Eastern,electricity,solar,PV,2050,0.423545217293792
Africa_Northern,electricity,solar,PV,2050,0.420298452019054
Africa_Southern,electricity,solar,PV,2050,0.413312171926689
Africa_Western,electricity,solar,PV,2050,0.410355731999424
Australia_NZ,electricity,solar,PV,2050,0.408782478476069
Brazil,electricity,solar,PV,2050,0.3700717411795
Canada,electricity,solar,PV,2050,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2050,0.376998256661862
Central Asia,electricity,solar,PV,2050,0.322013542507224
China,electricity,solar,PV,2050,0.359827544136297
EU-12,electricity,solar,PV,2050,0.248279353935209
EU-15,electricity,solar,PV,2050,0.27477280333432
Ukraine,electricity,solar,PV,2050,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2050,0.322450533991388
European Free Trade Association,electricity,solar,PV,2050,0.164858628013487
India,electricity,solar,PV,2050,0.371041078298838
Indonesia,electricity,solar,PV,2050,0.347646864284487
Japan,electricity,solar,PV,2050,0.283683089583856
Mexico,electricity,solar,PV,2050,0.402648724648546
Middle East,electricity,solar,PV,2050,0.410581920507976
Pakistan,electricity,solar,PV,2050,0.389427775543704
Russia,electricity,solar,PV,2050,0.195324527605263
South Africa,electricity,solar,PV,2050,0.414219669811965
South America_Northern,electricity,solar,PV,2050,0.364618992678519
South America_Southern,electricity,solar,PV,2050,0.360988914280988
South Asia,electricity,solar,PV,2050,0.382178483123193
South Korea,electricity,solar,PV,2050,0.313840392314102
Southeast Asia,electricity,solar,PV,2050,0.356593345374802
Taiwan,electricity,solar,PV,2050,0.299937664527239
Argentina,electricity,solar,PV,2050,0.349277897629319
Colombia,electricity,solar,PV,2050,0.328260084626947
USA,electricity,solar,PV_storage,2050,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2050,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2050,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2050,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2050,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2050,0.408782478476069
Brazil,electricity,solar,PV_storage,2050,0.3700717411795
Canada,electricity,solar,PV_storage,2050,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2050,0.376998256661862
Central Asia,electricity,solar,PV_storage,2050,0.322013542507224
China,electricity,solar,PV_storage,2050,0.359827544136297
EU-12,electricity,solar,PV_storage,2050,0.248279353935209
EU-15,electricity,solar,PV_storage,2050,0.27477280333432
Ukraine,electricity,solar,PV_storage,2050,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2050,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2050,0.164858628013487
India,electricity,solar,PV_storage,2050,0.371041078298838
Indonesia,electricity,solar,PV_storage,2050,0.347646864284487
Japan,electricity,solar,PV_storage,2050,0.283683089583856
Mexico,electricity,solar,PV_storage,2050,0.402648724648546
Middle East,electricity,solar,PV_storage,2050,0.410581920507976
Pakistan,electricity,solar,PV_storage,2050,0.389427775543704
Russia,electricity,solar,PV_storage,2050,0.195324527605263
South Africa,electricity,solar,PV_storage,2050,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2050,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2050,0.360988914280988
South Asia,electricity,solar,PV_storage,2050,0.382178483123193
South Korea,electricity,solar,PV_storage,2050,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2050,0.356593345374802
Taiwan,electricity,solar,PV_storage,2050,0.299937664527239
Argentina,electricity,solar,PV_storage,2050,0.349277897629319
Colombia,electricity,solar,PV_storage,2050,0.328260084626947
USA,electricity,solar,PV,2055,0.300000418913827
Africa_Eastern,electricity,solar,PV,2055,0.423545217293792
Africa_Northern,electricity,solar,PV,2055,0.420298452019054
Africa_Southern,electricity,solar,PV,2055,0.413312171926689
Africa_Western,electricity,solar,PV,2055,0.410355731999424
Australia_NZ,electricity,solar,PV,2055,0.408782478476069
Brazil,electricity,solar,PV,2055,0.3700717411795
Canada,electricity,solar,PV,2055,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2055,0.376998256661862
Central Asia,electricity,solar,PV,2055,0.322013542507224
China,electricity,solar,PV,2055,0.359827544136297
EU-12,electricity,solar,PV,2055,0.248279353935209
EU-15,electricity,solar,PV,2055,0.27477280333432
Ukraine,electricity,solar,PV,2055,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2055,0.322450533991388
European Free Trade Association,electricity,solar,PV,2055,0.164858628013487
India,electricity,solar,PV,2055,0.371041078298838
Indonesia,electricity,solar,PV,2055,0.347646864284487
Japan,electricity,solar,PV,2055,0.283683089583856
Mexico,electricity,solar,PV,2055,0.402648724648546
Middle East,electricity,solar,PV,2055,0.410581920507976
Pakistan,electricity,solar,PV,2055,0.389427775543704
Russia,electricity,solar,PV,2055,0.195324527605263
South Africa,electricity,solar,PV,2055,0.414219669811965
South America_Northern,electricity,solar,PV,2055,0.364618992678519
South America_Southern,electricity,solar,PV,2055,0.360988914280988
South Asia,electricity,solar,PV,2055,0.382178483123193
South Korea,electricity,solar,PV,2055,0.313840392314102
Southeast Asia,electricity,solar,PV,2055,0.356593345374802
Taiwan,electricity,solar,PV,2055,0.299937664527239
Argentina,electricity,solar,PV,2055,0.349277897629319
Colombia,electricity,solar,PV,2055,0.328260084626947
USA,electricity,solar,PV_storage,2055,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2055,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2055,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2055,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2055,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2055,0.408782478476069
Brazil,electricity,solar,PV_storage,2055,0.3700717411795
Canada,electricity,solar,PV_storage,2055,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2055,0.376998256661862
Central Asia,electricity,solar,PV_storage,2055,0.322013542507224
China,electricity,solar,PV_storage,2055,0.359827544136297
EU-12,electricity,solar,PV_storage,2055,0.248279353935209
EU-15,electricity,solar,PV_storage,2055,0.27477280333432
Ukraine,electricity,solar,PV_storage,2055,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2055,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2055,0.164858628013487
India,electricity,solar,PV_storage,2055,0.371041078298838
Indonesia,electricity,solar,PV_storage,2055,0.347646864284487
Japan,electricity,solar,PV_storage,2055,0.283683089583856
Mexico,electricity,solar,PV_storage,2055,0.402648724648546
Middle East,electricity,solar,PV_storage,2055,0.410581920507976
Pakistan,electricity,solar,PV_storage,2055,0.389427775543704
Russia,electricity,solar,PV_storage,2055,0.195324527605263
South Africa,electricity,solar,PV_storage,2055,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2055,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2055,0.360988914280988
South Asia,electricity,solar,PV_storage,2055,0.382178483123193
South Korea,electricity,solar,PV_storage,2055,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2055,0.356593345374802
Taiwan,electricity,solar,PV_storage,2055,0.299937664527239
Argentina,electricity,solar,PV_storage,2055,0.349277897629319
Colombia,electricity,solar,PV_storage,2055,0.328260084626947
USA,electricity,solar,PV,2060,0.300000418913827
Africa_Eastern,electricity,solar,PV,2060,0.423545217293792
Africa_Northern,electricity,solar,PV,2060,0.420298452019054
Africa_Southern,electricity,solar,PV,2060,0.413312171926689
Africa_Western,electricity,solar,PV,2060,0.410355731999424
Australia_NZ,electricity,solar,PV,2060,0.408782478476069
Brazil,electricity,solar,PV,2060,0.3700717411795
Canada,electricity,solar,PV,2060,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2060,0.376998256661862
Central Asia,electricity,solar,PV,2060,0.322013542507224
China,electricity,solar,PV,2060,0.359827544136297
EU-12,electricity,solar,PV,2060,0.248279353935209
EU-15,electricity,solar,PV,2060,0.27477280333432
Ukraine,electricity,solar,PV,2060,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2060,0.322450533991388
European Free Trade Association,electricity,solar,PV,2060,0.164858628013487
India,electricity,solar,PV,2060,0.371041078298838
Indonesia,electricity,solar,PV,2060,0.347646864284487
Japan,electricity,solar,PV,2060,0.283683089583856
Mexico,electricity,solar,PV,2060,0.402648724648546
Middle East,electricity,solar,PV,2060,0.410581920507976
Pakistan,electricity,solar,PV,2060,0.389427775543704
Russia,electricity,solar,PV,2060,0.195324527605263
South Africa,electricity,solar,PV,2060,0.414219669811965
South America_Northern,electricity,solar,PV,2060,0.364618992678519
South America_Southern,electricity,solar,PV,2060,0.360988914280988
South Asia,electricity,solar,PV,2060,0.382178483123193
South Korea,electricity,solar,PV,2060,0.313840392314102
Southeast Asia,electricity,solar,PV,2060,0.356593345374802
Taiwan,electricity,solar,PV,2060,0.299937664527239
Argentina,electricity,solar,PV,2060,0.349277897629319
Colombia,electricity,solar,PV,2060,0.328260084626947
USA,electricity,solar,PV_storage,2060,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2060,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2060,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2060,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2060,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2060,0.408782478476069
Brazil,electricity,solar,PV_storage,2060,0.3700717411795
Canada,electricity,solar,PV_storage,2060,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2060,0.376998256661862
Central Asia,electricity,solar,PV_storage,2060,0.322013542507224
China,electricity,solar,PV_storage,2060,0.359827544136297
EU-12,electricity,solar,PV_storage,2060,0.248279353935209
EU-15,electricity,solar,PV_storage,2060,0.27477280333432
Ukraine,electricity,solar,PV_storage,2060,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2060,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2060,0.164858628013487
India,electricity,solar,PV_storage,2060,0.371041078298838
Indonesia,electricity,solar,PV_storage,2060,0.347646864284487
Japan,electricity,solar,PV_storage,2060,0.283683089583856
Mexico,electricity,solar,PV_storage,2060,0.402648724648546
Middle East,electricity,solar,PV_storage,2060,0.410581920507976
Pakistan,electricity,solar,PV_storage,2060,0.389427775543704
Russia,electricity,solar,PV_storage,2060,0.195324527605263
South Africa,electricity,solar,PV_storage,2060,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2060,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2060,0.360988914280988
South Asia,electricity,solar,PV_storage,2060,0.382178483123193
South Korea,electricity,solar,PV_storage,2060,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2060,0.356593345374802
Taiwan,electricity,solar,PV_storage,2060,0.299937664527239
Argentina,electricity,solar,PV_storage,2060,0.349277897629319
Colombia,electricity,solar,PV_storage,2060,0.328260084626947
USA,electricity,solar,PV,2065,0.300000418913827
Africa_Eastern,electricity,solar,PV,2065,0.423545217293792
Africa_Northern,electricity,solar,PV,2065,0.420298452019054
Africa_Southern,electricity,solar,PV,2065,0.413312171926689
Africa_Western,electricity,solar,PV,2065,0.410355731999424
Australia_NZ,electricity,solar,PV,2065,0.408782478476069
Brazil,electricity,solar,PV,2065,0.3700717411795
Canada,electricity,solar,PV,2065,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2065,0.376998256661862
Central Asia,electricity,solar,PV,2065,0.322013542507224
China,electricity,solar,PV,2065,0.359827544136297
EU-12,electricity,solar,PV,2065,0.248279353935209
EU-15,electricity,solar,PV,2065,0.27477280333432
Ukraine,electricity,solar,PV,2065,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2065,0.322450533991388
European Free Trade Association,electricity,solar,PV,2065,0.164858628013487
India,electricity,solar,PV,2065,0.371041078298838
Indonesia,electricity,solar,PV,2065,0.347646864284487
Japan,electricity,solar,PV,2065,0.283683089583856
Mexico,electricity,solar,PV,2065,0.402648724648546
Middle East,electricity,solar,PV,2065,0.410581920507976
Pakistan,electricity,solar,PV,2065,0.389427775543704
Russia,electricity,solar,PV,2065,0.195324527605263
South Africa,electricity,solar,PV,2065,0.414219669811965
South America_Northern,electricity,solar,PV,2065,0.364618992678519
South America_Southern,electricity,solar,PV,2065,0.360988914280988
South Asia,electricity,solar,PV,2065,0.382178483123193
South Korea,electricity,solar,PV,2065,0.313840392314102
Southeast Asia,electricity,solar,PV,2065,0.356593345374802
Taiwan,electricity,solar,PV,2065,0.299937664527239
Argentina,electricity,solar,PV,2065,0.349277897629319
Colombia,electricity,solar,PV,2065,0.328260084626947
USA,electricity,solar,PV_storage,2065,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2065,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2065,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2065,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2065,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2065,0.408782478476069
Brazil,electricity,solar,PV_storage,2065,0.3700717411795
Canada,electricity,solar,PV_storage,2065,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2065,0.376998256661862
Central Asia,electricity,solar,PV_storage,2065,0.322013542507224
China,electricity,solar,PV_storage,2065,0.359827544136297
EU-12,electricity,solar,PV_storage,2065,0.248279353935209
EU-15,electricity,solar,PV_storage,2065,0.27477280333432
Ukraine,electricity,solar,PV_storage,2065,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2065,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2065,0.164858628013487
India,electricity,solar,PV_storage,2065,0.371041078298838
Indonesia,electricity,solar,PV_storage,2065,0.347646864284487
Japan,electricity,solar,PV_storage,2065,0.283683089583856
Mexico,electricity,solar,PV_storage,2065,0.402648724648546
Middle East,electricity,solar,PV_storage,2065,0.410581920507976
Pakistan,electricity,solar,PV_storage,2065,0.389427775543704
Russia,electricity,solar,PV_storage,2065,0.195324527605263
South Africa,electricity,solar,PV_storage,2065,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2065,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2065,0.360988914280988
South Asia,electricity,solar,PV_storage,2065,0.382178483123193
South Korea,electricity,solar,PV_storage,2065,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2065,0.356593345374802
Taiwan,electricity,solar,PV_storage,2065,0.299937664527239
Argentina,electricity,solar,PV_storage,2065,0.349277897629319
Colombia,electricity,solar,PV_storage,2065,0.328260084626947
USA,electricity,solar,PV,2070,0.300000418913827
Africa_Eastern,electricity,solar,PV,2070,0.423545217293792
Africa_Northern,electricity,solar,PV,2070,0.420298452019054
Africa_Southern,electricity,solar,PV,2070,0.413312171926689
Africa_Western,electricity,solar,PV,2070,0.410355731999424
Australia_NZ,electricity,solar,PV,2070,0.408782478476069
Brazil,electricity,solar,PV,2070,0.3700717411795
Canada,electricity,solar,PV,2070,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2070,0.376998256661862
Central Asia,electricity,solar,PV,2070,0.322013542507224
China,electricity,solar,PV,2070,0.359827544136297
EU-12,electricity,solar,PV,2070,0.248279353935209
EU-15,electricity,solar,PV,2070,0.27477280333432
Ukraine,electricity,solar,PV,2070,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2070,0.322450533991388
European Free Trade Association,electricity,solar,PV,2070,0.164858628013487
India,electricity,solar,PV,2070,0.371041078298838
Indonesia,electricity,solar,PV,2070,0.347646864284487
Japan,electricity,solar,PV,2070,0.283683089583856
Mexico,electricity,solar,PV,2070,0.402648724648546
Middle East,electricity,solar,PV,2070,0.410581920507976
Pakistan,electricity,solar,PV,2070,0.389427775543704
Russia,electricity,solar,PV,2070,0.195324527605263
South Africa,electricity,solar,PV,2070,0.414219669811965
South America_Northern,electricity,solar,PV,2070,0.364618992678519
South America_Southern,electricity,solar,PV,2070,0.360988914280988
South Asia,electricity,solar,PV,2070,0.382178483123193
South Korea,electricity,solar,PV,2070,0.313840392314102
Southeast Asia,electricity,solar,PV,2070,0.356593345374802
Taiwan,electricity,solar,PV,2070,0.299937664527239
Argentina,electricity,solar,PV,2070,0.349277897629319
Colombia,electricity,solar,PV,2070,0.328260084626947
USA,electricity,solar,PV_storage,2070,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2070,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2070,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2070,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2070,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2070,0.408782478476069
Brazil,electricity,solar,PV_storage,2070,0.3700717411795
Canada,electricity,solar,PV_storage,2070,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2070,0.376998256661862
Central Asia,electricity,solar,PV_storage,2070,0.322013542507224
China,electricity,solar,PV_storage,2070,0.359827544136297
EU-12,electricity,solar,PV_storage,2070,0.248279353935209
EU-15,electricity,solar,PV_storage,2070,0.27477280333432
Ukraine,electricity,solar,PV_storage,2070,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2070,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2070,0.164858628013487
India,electricity,solar,PV_storage,2070,0.371041078298838
Indonesia,electricity,solar,PV_storage,2070,0.347646864284487
Japan,electricity,solar,PV_storage,2070,0.283683089583856
Mexico,electricity,solar,PV_storage,2070,0.402648724648546
Middle East,electricity,solar,PV_storage,2070,0.410581920507976
Pakistan,electricity,solar,PV_storage,2070,0.389427775543704
Russia,electricity,solar,PV_storage,2070,0.195324527605263
South Africa,electricity,solar,PV_storage,2070,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2070,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2070,0.360988914280988
South Asia,electricity,solar,PV_storage,2070,0.382178483123193
South Korea,electricity,solar,PV_storage,2070,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2070,0.356593345374802
Taiwan,electricity,solar,PV_storage,2070,0.299937664527239
Argentina,electricity,solar,PV_storage,2070,0.349277897629319
Colombia,electricity,solar,PV_storage,2070,0.328260084626947
USA,electricity,solar,PV,2075,0.300000418913827
Africa_Eastern,electricity,solar,PV,2075,0.423545217293792
Africa_Northern,electricity,solar,PV,2075,0.420298452019054
Africa_Southern,electricity,solar,PV,2075,0.413312171926689
Africa_Western,electricity,solar,PV,2075,0.410355731999424
Australia_NZ,electricity,solar,PV,2075,0.408782478476069
Brazil,electricity,solar,PV,2075,0.3700717411795
Canada,electricity,solar,PV,2075,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2075,0.376998256661862
Central Asia,electricity,solar,PV,2075,0.322013542507224
China,electricity,solar,PV,2075,0.359827544136297
EU-12,electricity,solar,PV,2075,0.248279353935209
EU-15,electricity,solar,PV,2075,0.27477280333432
Ukraine,electricity,solar,PV,2075,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2075,0.322450533991388
European Free Trade Association,electricity,solar,PV,2075,0.164858628013487
India,electricity,solar,PV,2075,0.371041078298838
Indonesia,electricity,solar,PV,2075,0.347646864284487
Japan,electricity,solar,PV,2075,0.283683089583856
Mexico,electricity,solar,PV,2075,0.402648724648546
Middle East,electricity,solar,PV,2075,0.410581920507976
Pakistan,electricity,solar,PV,2075,0.389427775543704
Russia,electricity,solar,PV,2075,0.195324527605263
South Africa,electricity,solar,PV,2075,0.414219669811965
South America_Northern,electricity,solar,PV,2075,0.364618992678519
South America_Southern,electricity,solar,PV,2075,0.360988914280988
South Asia,electricity,solar,PV,2075,0.382178483123193
South Korea,electricity,solar,PV,2075,0.313840392314102
Southeast Asia,electricity,solar,PV,2075,0.356593345374802
Taiwan,electricity,solar,PV,2075,0.299937664527239
Argentina,electricity,solar,PV,2075,0.349277897629319
Colombia,electricity,solar,PV,2075,0.328260084626947
USA,electricity,solar,PV_storage,2075,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2075,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2075,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2075,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2075,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2075,0.408782478476069
Brazil,electricity,solar,PV_storage,2075,0.3700717411795
Canada,electricity,solar,PV_storage,2075,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2075,0.376998256661862
Central Asia,electricity,solar,PV_storage,2075,0.322013542507224
China,electricity,solar,PV_storage,2075,0.359827544136297
EU-12,electricity,solar,PV_storage,2075,0.248279353935209
EU-15,electricity,solar,PV_storage,2075,0.27477280333432
Ukraine,electricity,solar,PV_storage,2075,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2075,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2075,0.164858628013487
India,electricity,solar,PV_storage,2075,0.371041078298838
Indonesia,electricity,solar,PV_storage,2075,0.347646864284487
Japan,electricity,solar,PV_storage,2075,0.283683089583856
Mexico,electricity,solar,PV_storage,2075,0.402648724648546
Middle East,electricity,solar,PV_storage,2075,0.410581920507976
Pakistan,electricity,solar,PV_storage,2075,0.389427775543704
Russia,electricity,solar,PV_storage,2075,0.195324527605263
South Africa,electricity,solar,PV_storage,2075,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2075,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2075,0.360988914280988
South Asia,electricity,solar,PV_storage,2075,0.382178483123193
South Korea,electricity,solar,PV_storage,2075,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2075,0.356593345374802
Taiwan,electricity,solar,PV_storage,2075,0.299937664527239
Argentina,electricity,solar,PV_storage,2075,0.349277897629319
Colombia,electricity,solar,PV_storage,2075,0.328260084626947
USA,electricity,solar,PV,2080,0.300000418913827
Africa_Eastern,electricity,solar,PV,2080,0.423545217293792
Africa_Northern,electricity,solar,PV,2080,0.420298452019054
Africa_Southern,electricity,solar,PV,2080,0.413312171926689
Africa_Western,electricity,solar,PV,2080,0.410355731999424
Australia_NZ,electricity,solar,PV,2080,0.408782478476069
Brazil,electricity,solar,PV,2080,0.3700717411795
Canada,electricity,solar,PV,2080,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2080,0.376998256661862
Central Asia,electricity,solar,PV,2080,0.322013542507224
China,electricity,solar,PV,2080,0.359827544136297
EU-12,electricity,solar,PV,2080,0.248279353935209
EU-15,electricity,solar,PV,2080,0.27477280333432
Ukraine,electricity,solar,PV,2080,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2080,0.322450533991388
European Free Trade Association,electricity,solar,PV,2080,0.164858628013487
India,electricity,solar,PV,2080,0.371041078298838
Indonesia,electricity,solar,PV,2080,0.347646864284487
Japan,electricity,solar,PV,2080,0.283683089583856
Mexico,electricity,solar,PV,2080,0.402648724648546
Middle East,electricity,solar,PV,2080,0.410581920507976
Pakistan,electricity,solar,PV,2080,0.389427775543704
Russia,electricity,solar,PV,2080,0.195324527605263
South Africa,electricity,solar,PV,2080,0.414219669811965
South America_Northern,electricity,solar,PV,2080,0.364618992678519
South America_Southern,electricity,solar,PV,2080,0.360988914280988
South Asia,electricity,solar,PV,2080,0.382178483123193
South Korea,electricity,solar,PV,2080,0.313840392314102
Southeast Asia,electricity,solar,PV,2080,0.356593345374802
Taiwan,electricity,solar,PV,2080,0.299937664527239
Argentina,electricity,solar,PV,2080,0.349277897629319
Colombia,electricity,solar,PV,2080,0.328260084626947
USA,electricity,solar,PV_storage,2080,0.300000418913827
Africa_Eastern,electricity,solar,PV_storage,2080,0.423545217293792
Africa_Northern,electricity,solar,PV_storage,2080,0.420298452019054
Africa_Southern,electricity,solar,PV_storage,2080,0.413312171926689
Africa_Western,electricity,solar,PV_storage,2080,0.410355731999424
Australia_NZ,electricity,solar,PV_storage,2080,0.408782478476069
Brazil,electricity,solar,PV_storage,2080,0.3700717411795
Canada,electricity,solar,PV_storage,2080,0.194671100520945
Central America and Caribbean,electricity,solar,PV_storage,2080,0.376998256661862
Central Asia,electricity,solar,PV_storage,2080,0.322013542507224
China,electricity,solar,PV_storage,2080,0.359827544136297
EU-12,electricity,solar,PV_storage,2080,0.248279353935209
EU-15,electricity,solar,PV_storage,2080,0.27477280333432
Ukraine,electricity,solar,PV_storage,2080,0.250255475707745
Europe_Non_EU,electricity,solar,PV_storage,2080,0.322450533991388
European Free Trade Association,electricity,solar,PV_storage,2080,0.164858628013487
India,electricity,solar,PV_storage,2080,0.371041078298838
Indonesia,electricity,solar,PV_storage,2080,0.347646864284487
Japan,electricity,solar,PV_storage,2080,0.283683089583856
Mexico,electricity,solar,PV_storage,2080,0.402648724648546
Middle East,electricity,solar,PV_storage,2080,0.410581920507976
Pakistan,electricity,solar,PV_storage,2080,0.389427775543704
Russia,electricity,solar,PV_storage,2080,0.195324527605263
South Africa,electricity,solar,PV_storage,2080,0.414219669811965
South America_Northern,electricity,solar,PV_storage,2080,0.364618992678519
South America_Southern,electricity,solar,PV_storage,2080,0.360988914280988
South Asia,electricity,solar,PV_storage,2080,0.382178483123193
South Korea,electricity,solar,PV_storage,2080,0.313840392314102
Southeast Asia,electricity,solar,PV_storage,2080,0.356593345374802
Taiwan,electricity,solar,PV_storage,2080,0.299937664527239
Argentina,electricity,solar,PV_storage,2080,0.349277897629319
Colombia,electricity,solar,PV_storage,2080,0.328260084626947
USA,electricity,solar,PV,2085,0.300000418913827
Africa_Eastern,electricity,solar,PV,2085,0.423545217293792
Africa_Northern,electricity,solar,PV,2085,0.420298452019054
Africa_Southern,electricity,solar,PV,2085,0.413312171926689
Africa_Western,electricity,solar,PV,2085,0.410355731999424
Australia_NZ,electricity,solar,PV,2085,0.408782478476069
Brazil,electricity,solar,PV,2085,0.3700717411795
Canada,electricity,solar,PV,2085,0.194671100520945
Central America and Caribbean,electricity,solar,PV,2085,0.376998256661862
Central Asia,electricity,solar,PV,2085,0.322013542507224
China,electricity,solar,PV,2085,0.359827544136297
EU-12,electricity,solar,PV,2085,0.248279353935209
EU-15,electricity,solar,PV,2085,0.27477280333432
Ukraine,electricity,solar,PV,2085,0.250255475707745
Europe_Non_EU,electricity,solar,PV,2085,0.322450533991388
European Free Trade Association,electricity,solar,PV,2085,0.164858628013487
India,electricity,solar,PV,2085,0.371041078298838
Indonesia,electricity,solar,PV,2085,0.347646864284487
Japan,electricity,solar,PV,2085,0.283683089583856
Mexico,electricity,solar,PV,2085,0.402648724648546
Middle East,electricity,solar,PV,2085,0.410581920507976
Pakistan,electricity,solar,PV,2085,0.389427775543704
Russia,electricity,solar,PV,2085,0.195324527605263
South Africa,electricity,solar,PV,2085,0.414219669811965
South America_Northern,electricity,solar,PV,2085,0.364618992678519
South America_Southern,electricity,solar,PV,2085,0.360988914280988
South Asia,electricity,solar,PV,2085,0.382178483123193
South Korea,electricity,solar,PV,2085,0.313840392314102
Southeast Asia,electricity,solar,PV,2085,0.356593345374802
Taiwan,electricity,solar,PV,2085,0.299937664527239
